GBIFusageKey,country,prefName,state,classification,taxonLevel,family,englishName,synonyms
2703041,Australia,Arundo donax,South Australia,,species,Poaceae,"Arundo Grass, Bamboo Reed, Cow Cane, Donax Cane, Giant Cane, River Cane, Spanish Cane/Reed, Wild Cane, Reedgrass, Cana Brava, Giant Reed, Spanish-Reed, Giant-Reed","Aira bengalensis, Amphidonax bengalensis, Amphidonax bengalensis, Amphidonax bengalensis, Amphidonax bifaria, Amphidonax bifaria, Arundo aegyptia, Arundo aegyptiaca, Arundo aegyptiaca, Arundo bambusifolia, Arundo bengalensis, Arundo bifaria, Arundo coleotricha, Arundo coleotricha barbigera, Arundo coleotricha versicolor, Arundo coleotricha barbigera, Arundo coleotricha versicolor, Arundo donax donax, Arundo donax versicolor, Arundo donax angustifolia, Arundo donax barbigera, Arundo donax coleotricha, Arundo donax lanceolata, Arundo donax picta, Arundo donax picta, Arundo donax procerior, Arundo donax tsibi, Arundo donax variegata, Arundo donax versicolor, Arundo donax angustifolia, Arundo donax barbigera, Arundo donax coleotricha, Arundo donax donax, Arundo donax lanceolata, Arundo donax procerior, Arundo donax variegata, Arundo donax variegata, Arundo donax variegata, Arundo donax versicolor, Arundo donax versicolor, Arundo donax versicolor, Arundo glauca, Arundo latifolia, Arundo longifolia, Arundo longifolia, Arundo sativa, Arundo scriptoria, Arundo triflora, Arundo triflora, Arundo versicolor, Cynodon donax, Donax arundinaceus, Donax bengalensis, Donax bifarius, Donax donax, Donax sativa, Donax sativus, Donax versicolor, Scolochloa arundinacea, Scolochloa donax"
2703179,Australia,Avenella flexuosa,Western Australia,,species,Poaceae,Wavy Hair-Grass,
2703221,Australia,Lolium elongatum,Western Australia,,species,Poaceae,No English common names available for this species,
2703227,Australia,Zizania,Tasmania,,genus,Poaceae,"Wild Rice, Wildrice","Ceratochaete, Elymus, Fartis, Hydropyrum, Melinum"
2703243,Australia,Hyparrhenia hirta,South Australia,,species,Poaceae,"Coolatai Grass, South African Bluestem, Tambookie Grass, Thatching Grass, Common Thatching Grass","Andropogon ambiguus, Andropogon ambiguus, Andropogon collinus, Andropogon dalmaticus, Andropogon distachyos hirtus, Andropogon giganteus, Andropogon hirsutus pubescens, Andropogon hirsutus pubescens, Andropogon hirtus, Andropogon hirtus glabriglumis, Andropogon hirtus glaucus, Andropogon hirtus longiaristatus, Andropogon hirtus podotrichus, Andropogon hirtus podotrichus, Andropogon hirtus pubescens, Andropogon hirtus velutinus, Andropogon hirtus angustissimus, Andropogon hirtus glabriglumis, Andropogon hirtus glaucus, Andropogon hirtus glaucus, Andropogon hirtus longiaristatus, Andropogon hirtus podotrichus, Andropogon hirtus pubescens, Andropogon hirtus pubescens, Andropogon hirtus velutinus, Andropogon hirtusb, Andropogon modicus, Andropogon modicus, Andropogon pichleri, Andropogon pilosus, Andropogon pilosus, Andropogon podotrichus, Andropogon podotrichus, Andropogon podotrichus, Andropogon pubescens, Andropogon pubescens breviaristata, Andropogon sinaicus, Andropogon transvaalensis, Anthistiria vulcanica, Cymbopogon hirtus, Cymbopogon hirtus, Cymbopogon hirtus, Cymbopogon hirtus pubescens, Cymbopogon hirtus villosus, Cymbopogon modicus, Cymbopogon modicus, Cymbopogon pubescens, Cymbopogon transvaalensis, Cymbopogon transvaalensis, Heteropogon hirtus, Heteropogon hirtus, Heteropogon pubescens, Hyparrhenia hirta brachyphylla, Hyparrhenia hirta podotricha, Hyparrhenia hirta pubescens, Hyparrhenia hirta brachyphylla, Hyparrhenia hirta hirta, Hyparrhenia hirta longiaristata, Hyparrhenia hirta podotricha, Hyparrhenia hirta pubescens, Hyparrhenia hirta pubescens, Hyparrhenia hirta villosa, Hyparrhenia hirta villosa, Hyparrhenia hirta longiaristata, Hyparrhenia hirta podotricha, Hyparrhenia hirta pubescens, Hyparrhenia hirta pubescens, Hyparrhenia hirta pubescens, Hyparrhenia hirta villosa, Hyparrhenia modica, Hyparrhenia podotricha, Hyparrhenia pubescens, Hyparrhenia sinaica, Sorghum hirtum, Trachypogon hirtus, Trachypogon pubescens"
2703246,Australia,Hyparrhenia rufa,Northern Territory,,species,Poaceae,"Jaraguagrass, Giant Thatching Grass, Jaragua Grass","Andropogon altissimus, Andropogon bouangensis, Andropogon fulvicomus, Andropogon rufus, Cymbopogon rufus, Sorghum rufum, Trachypogon rufus"
2703407,Australia,Neotrinia splendens,Western Australia,,species,Poaceae,No English common names available for this species,
2703469,Australia,Themeda quadrivalvis,Western Australia,,species,Poaceae,"Habana Grass, Kangaroo Grass, Kangaroo Grass, Grader Grass, Habana Grass, Habana Oatgrass, Grader Grass","Andropogon quadrivalvis, Anthistiria ciliata, Anthistiria ciliata, Anthistiria scandens, Anthistiria semiberbis, Themeda chinensis, Themeda ciliata, Themeda ciliata, Themeda ciliata, Themeda ciliata chinensis, Themeda dacruzii, Themeda echinata, Themeda echinata, Themeda quadrivalvis quadrivalvis, Themeda yuanmounensis"
2703469,Australia,Themeda quadrivalvis,Northern Territory,,species,Poaceae,"Habana Grass, Kangaroo Grass, Kangaroo Grass, Grader Grass, Habana Grass, Habana Oatgrass, Grader Grass","Andropogon quadrivalvis, Anthistiria ciliata, Anthistiria ciliata, Anthistiria scandens, Anthistiria semiberbis, Themeda chinensis, Themeda ciliata, Themeda ciliata, Themeda ciliata, Themeda ciliata chinensis, Themeda dacruzii, Themeda echinata, Themeda echinata, Themeda quadrivalvis quadrivalvis, Themeda yuanmounensis"
2703501,Australia,Aegilops,Western Australia,,genus,Poaceae,"Goatgrass, Goat Grass","Aegicon, Aegilemma, Aegilonearum, Aegilopodes, Amblyopyrum, Chennapyrum, Comopyrum, Cylindropyrum, Gastropyrum, Kiharapyrum, Orrhopygium, Patropyrum, Perlaria, Sitopsis"
2703592,Australia,Ventenata dubia,Western Australia,,species,Poaceae,"North Africa Grass, Ventenata, Hairgrass, North African Grass, Wiregrass","Avena dubia, Avena fertilis, Avena strigosa, Avena tenuis, Avena triaristata, Avena triseta, Festuca tenuis, Gaudinia tenuis, Heteranthus bromoides, Heteranthus dubius, Heteranthus tenuis, Holcus biaristatus, Malya tenuis, Trisetaria tenuis, Trisetum tenue, Ventenata avenacea, Ventenata bromoides, Ventenata dubia violascens, Ventenata triflora, Ventenata triflora"
2703746,Australia,Bromus tectorum,Western Australia,,species,Poaceae,"Bronco Grass, Cheatgrass, Downy Brome, Downy Chess, Drooping Brome, June Grass, Wall Brome, Military Grass","Anisantha pontica, Anisantha tectorum, Anisantha tectorum tectorum, Anisantha tectorum hirsuta, Anisantha rosettae, Bromus abortiflorus, Bromus australis, Bromus avenaceus, Bromus lateripronus, Bromus longipilus, Bromus mairei, Bromus nutans, Bromus scabriflorus, Bromus setaceus, Bromus sterilis, Bromus sterilis, Bromus sterilis ponticus, Bromus sterilis nudus, Bromus sterilis tectorum, Bromus tectorius, Bromus tectorum coloratus, Bromus tectorum glabratus, Bromus tectorum nudus, Bromus tectorum nudus, Bromus tectorum abortiflorus, Bromus tectorum glabratum, Bromus tectorum longipilus, Bromus tectorum nudus, Bromus tectorum tectorum, Bromus tectorum abortiflorus, Bromus tectorum anisantha, Bromus tectorum australis, Bromus tectorum floridus, Bromus tectorum genevensis, Bromus tectorum genuinus, Bromus tectorum glaber, Bromus tectorum glaber, Bromus tectorum glabratus, Bromus tectorum hirsutus, Bromus tectorum longipilus, Bromus tectorum nudus, Bromus tectorum oligostachys, Bromus tectorum pauciflorus, Bromus tectorum ponticus, Bromus tectorum pubescens, Bromus tectorum purpurascens, Bromus tectorum robustus, Bromus tectorum rubens, Bromus tectorum rubescentus, Bromus tectorum scabriflorus, Bromus tectorum sirjaevii, Bromus tectorum spiralis, Bromus tectorum tectorum, Bromus tectorum triflorus, Bromus tectorum umbrosus, Bromus tectorum velutinus, Bromus tectorum velutinus, Bromus tectorum villosus, Bromus tectorum virens, Bromus rosettae, Festuca tectorum, Genea tectorum, Schedonorus tectorum, Trimen tectorum, Zerna tectorum, Zerna tectorum, Zerna tectorum, Zerna tectorum"
2703778,Australia,Bromus commutatus,Western Australia,,species,Poaceae,"Hairy Chess, Hairy Chess, Vasey's Grass, Meadow Brome, Hairy Brome","Brachypodium commutatum, Bromus agrarius diffusus, Bromus agrarius diffusus, Bromus commutatus depauperatus, Bromus commutatus gyorffyi, Bromus commutatus lanceolatus, Bromus commutatus macrostachys, Bromus commutatus minor, Bromus commutatus multiflorus, Bromus commutatus pubens, Bromus commutatus villosus, Bromus commutatus violaceus, Bromus commutatus commutatus, Bromus commutatus nitidus, Bromus commutatus pubescens, Bromus decumbens commutatus, Bromus grossus velutinus, Bromus hordeaceus commutatus, Bromus hordeaceus pratensis, Bromus hordeaceus commutatus, Bromus japonicus diffusus, Bromus mollis commutatus, Bromus mollis commutatus, Bromus mollis commutatus, Bromus mutabilis commutatus, Bromus mutabilis glabratus, Bromus mutabilis pratensis, Bromus mutabilis commutatus, Bromus pannonicus, Bromus pratensis apricorum, Bromus pratensis multiflorus, Bromus racemosus commutatus, Bromus racemosus commutatus, Bromus racemosus commutatus, Bromus racemosus glabriglumis, Bromus racemosus villosus, Bromus racemosus commutatus, Bromus racemosus commutatus, Bromus racemosus glabriglumis, Bromus secalinus arvensis, Bromus secalinus asper, Bromus secalinus commutatus, Bromus secalinus dilatatus, Bromus secalinus glaber, Bromus secalinus gladewitzii, Bromus secalinus hirsutus, Bromus secalinus hordaceus, Bromus secalinus integer, Bromus secalinus intermedius, Bromus secalinus lasiophyllus, Bromus secalinus macrostachys, Bromus secalinus minimus, Bromus secalinus muticus, Bromus secalinus pratensis, Bromus secalinus pubescens, Bromus secalinus rhenanthus, Bromus secalinus velutinus, Bromus simplex commutatus, Bromus squarrosus commutatus, Festuca racemosa commutata, Forasaccus commutatus, Serrafalcus commutatus, Serrafalcus commutatus, Serrafalcus racemosus commutatus, Serrafalcus racemosus commutatus"
2703869,Australia,Disakisperma dubium,Western Australia,,species,Poaceae,Green Spangletop,
2703872,Australia,Leptochloa panicea,Northern Territory,,species,Poaceae,"Mucronate Sprangletop, Windgrass","Dinebra panicea, Festuca filiformis, Leptochloa filiformis humilior, Poa panicea"
2703873,Australia,Leptochloa chinensis,Northern Territory,,species,Poaceae,Asian Sprangletop,"Cynodon virgatus, Cynosurus capillaceus, Dinebra chinensis, Eleusine chinensis, Leptochloa capillacea, Leptochloa eragrostoides, Leptochloa tetraquetra, Poa chinensis, Poa secundaria, Poa secundaria, Poa sessilis, Poa sinensis"
2704167,Australia,Thinopyrum intermedium,Western Australia,,species,Poaceae,No English common names available for this species,
2704261,Australia,Poa palustris,Western Australia,,species,Poaceae,"Fowl Bluegrass, Fowl Meadow Grass, Swamp Meadow Grass, Swamp Meadow-Grass, Fowl Meadowgrass, Swamp Bluegrass","Paneion triflorum, Poa abietina, Poa adspersa, Poa angustifolia, Poa angustifolia effusa, Poa angustifolia fertilis, Poa angustifolia effusa, Poa angustifolia effusa, Poa angustifolia fertilis, Poa angustifolia palustris, Poa crocata, Poa depauperata, Poa depauperata, Poa distans, Poa effusa, Poa effusa, Poa ehrhartiana, Poa elegans, Poa elegans, Poa exigua, Poa fertilis, Poa fertilis coarctata, Poa fertilis pauciflora, Poa fertilis turfosa, Poa fertilis exigua, Poa fertilis exigua, Poa fertilis glabra, Poa fertilis major, Poa fertilis palustris, Poa fertilis pauciflora, Poa fertilis scabriuscula, Poa fertilis turfosa, Poa glauca crocata, Poa hydrophila, Poa hydrophyla, Poa hydrophyla, Poa jamalinensis, Poa janczewskii, Poa kamtschatica, Poa kamtschatica, Poa kamtschatica, Poa kitaibelii, Poa laevis, Poa miliacea, Poa miliacea, Poa nemoralis kitaibelii, Poa nemoralis fertilis, Poa palustris coarctata, Poa palustris major, Poa palustris pauciflora, Poa palustris turfosa, Poa palustris volhynensis, Poa palustris xerotica, Poa palustris adspersa, Poa palustris depauperata, Poa palustris effusa, Poa palustris fertilis, Poa palustris glabra, Poa palustris halophila, Poa palustris major, Poa palustris muralis, Poa palustris scabriuscula, Poa pinetorum, Poa pseudonemoralis, Poa riparia, Poa riparia, Poa rotundata, Poa schultesii, Poa selemdzhensis, Poa serotina, Poa serotina, Poa serotina exigua, Poa serotina effusa, Poa serotina fertilis, Poa serotina muralis, Poa serotina palustris, Poa serotina palustris, Poa serotina pseudofertilis, Poa serotina tenuissima, Poa triflora, Poa triflora, Poa volhynensis, Poa woronowii"
2704348,Australia,Eremochloa ophiuroides,Western Australia,,species,Poaceae,"Centipede Grass, Lazy-Man's Grass","Agrostis crinita, Agrostis crinita, Andropogon ophiuroides, Eremochloa ciliaris longifolia, Eremochloa ophiuroides longifolia, Eremochloa ophiuroides longifolia, Ischaemum ophiuroides"
2704509,Australia,Distichlis spicata,South Australia,,species,Poaceae,"Inland Saltgrass, Salt Grass, Saltgrass, Alkali Saltgrass, Alkaline Grass, Coastal Saltgrass, Seashore Saltgrass","Agropyron peruvianum, Agrostis pungens, Brachypodium peruvianum, Brachypodium peruvianum, Briza spicata, Briza spicata, Brizopyrum americanum, Brizopyrum boreale, Brizopyrum ovatum, Brizopyrum ovatum, Brizopyrum prostratum, Brizopyrum prostratum, Brizopyrum prostratum erectum, Brizopyrum prostratum humile, Brizopyrum spicatum, Brizopyrum spicatum spicatum, Brizopyrum spicatum strictum, Brizopyrum thalassicum, Distichlis araucana, Distichlis dentata, Distichlis deserticola, Distichlis hirsuta, Distichlis hirta, Distichlis marginata, Distichlis marginata stricta, Distichlis maritima, Distichlis maritima laxa, Distichlis maritima stricta, Distichlis mendocina, Distichlis nodosa, Distichlis prostrata, Distichlis spicata hirta, Distichlis spicata spicata, Distichlis spicata stricta, Distichlis spicata andina, Distichlis spicata borealis, Distichlis spicata dentata, Distichlis spicata distichophylla, Distichlis spicata divaricata, Distichlis spicata laxa, Distichlis spicata marginata, Distichlis spicata mendocina, Distichlis spicata mendocina, Distichlis spicata mendocina, Distichlis spicata mendozina, Distichlis spicata mexicana, Distichlis spicata nana, Distichlis spicata spicata, Distichlis spicata stolonifera, Distichlis spicata stricta, Distichlis spicata stricta, Distichlis spicata thalassica, Distichlis stricta, Distichlis stricta dentata, Distichlis stricta laxa, Distichlis stricta laxa, Distichlis stricta stricta, Distichlis tenuifolia, Distichlis thalassica mendocina, Distichlis thalassica pectinata, Distichlis thalassica thalassica, Distichlis thalassica, Distichlis viridis, Eragrostis thalassica, Festuca distichophylla, Festuca spicata, Festuca triticea, Festuca triticoides, Megastachya prostrata, Megastachya thalassica, Poa borealis, Poa dactyloides, Poa michauxii, Poa prostrata, Poa repens, Poa repens, Poa subulata, Poa subulata, Poa thalassica, Triticum peruvianum, Uniola distichophylla, Uniola flexuosa, Uniola multiflora, Uniola prostrata, Uniola pungens, Uniola pungens, Uniola spicata, Uniola stricta, Uniola thalassica"
2704519,Australia,Cortaderia,Tasmania,,genus,Poaceae,Pampas-Grasses,"Lamprothyrsus, Moorea"
2704519,Australia,Cortaderia,South Australia,,genus,Poaceae,Pampas-Grasses,"Lamprothyrsus, Moorea"
2704521,Australia,Cortaderia jubata,Australian Capital Territory,,species,Poaceae,"Andean Pampas Grass, Purple Pampas Grass, Pampas Grass, Pink Pampas Grass","Cortaderia selloana jubata, Gynerium jubatum, Gynerium jubatum, Gynerium neesii, Gynerium pygmaeum"
2704523,Australia,Cortaderia selloana,Australian Capital Territory,,species,Poaceae,"Pampas, Pampas Grass, Pampas-Grass, Uruguayan Pampas Grass","Arundo dioeca, Arundo dioica, Arundo kila, Arundo kila, Arundo selloana, Cortaderia argentea, Cortaderia dioeca, Cortaderia dioica, Gynerium argenteum, Gynerium argenteum bertinii, Gynerium argenteum albolineatum, Gynerium argenteum argenteum, Gynerium dioicum, Gynerium elegans, Gynerium elegans, Gynerium purpureum, Moorea argentea"
2705081,Australia,Panicum virgatum,Western Australia,,species,Poaceae,"Blackwell Switch Grass, Old Switch Panic Grass, Switch Grass, Switchgrass, Old Switch Panicgrass, Wand Panicgrass","Chasea virgata, Eatonia purpurascens, Ichnanthus glaber, Ichnanthus glaber, Milium virgatum, Milium virgatum elongatum, Panicum buchingeri, Panicum buchingeri, Panicum coloratum, Panicum giganteum, Panicum glaberrimum, Panicum ichnanthoides, Panicum kunthii, Panicum kunthii, Panicum pruinosum, Panicum pruinosum, Panicum virgatum cubense, Panicum virgatum breviramosum, Panicum virgatum confertum, Panicum virgatum cubense, Panicum virgatum diffusum, Panicum virgatum elongatum, Panicum virgatum glaucephyllum, Panicum virgatum glauciphyllum, Panicum virgatum obtusum, Panicum virgatum scorteum, Panicum virgatum spissum, Panicum virgatum thyrsiforme, Panicum virgatum virgatum"
2705098,Australia,Panicum hillmanii,Western Australia,,species,Poaceae,"Hillman's Panicgrass, Hillman's Panicum",Panicum capillare hillmanii
2705185,Australia,Sorghum halepense,Northern Territory,,species,Poaceae,"Aleppo Grass, Arabian-Millet, Cuba-Grass, Egyptian Millet, Evergreen Millet, Great Millet, Johnson Grass, Johnson-Grass, Johnsongrass, Means Grass, Sorghum-Weed","Andropogon anatherus, Andropogon arundinaceus, Andropogon avenaceus, Andropogon crupina, Andropogon decolorans, Andropogon dubitatus, Andropogon dubius, Andropogon halepense, Andropogon halepensis, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis miliiformis, Andropogon halepensis muticus, Andropogon halepensis muticus, Andropogon halepensis anatherus, Andropogon halepensis effusus, Andropogon halepensis genuinus, Andropogon halepensis leiostachyus, Andropogon halepensis muticus, Andropogon miliaceus, Andropogon miliformis, Andropogon sorghum exiguus, Andropogon sorghum halepense, Andropogon sorghum halepensis, Andropogon sorghum perennis, Andropogon sorghum exiguus, Andropogon sorghum halepensis, Andropogon sorghum muticus, Andropogon sorghum perennis, Andropogon tumbackianus, Andropogon tumbackianus, Blumenbachia halepensis, Holcus decolorans, Holcus exiguus, Holcus halapensis, Holcus halepense, Holcus halepensis, Holcus halepensis miliformis, Holcus sorghum exiguus, Holcus sorghum exiguus, Milium halepense, Rhaphis halepensis, Sorghum caprinum, Sorghum crupina, Sorghum cuprina, Sorghum decolor, Sorghum decolorans, Sorghum dubium, Sorghum halepense halepense, Sorghum halepense muticum, Sorghum halepense genuinum, Sorghum halepense latifolium, Sorghum halepense muticum, Sorghum halepense aristatum, Sorghum halepense coloratum, Sorghum halepense crupina, Sorghum halepense genuinum, Sorghum halepense halepense, Sorghum halepense lasiostachyum, Sorghum halepense latifolium, Sorghum halepense majus, Sorghum halepense minus, Sorghum halepense muticum, Sorghum halepense muticum, Sorghum halepense muticum, Sorghum halepense schreberi, Sorghum miliaceum, Sorghum miliaceum parvispiculum, Sorghum saccharatum halepense, Sorghum saccharatum halapense, Sorghum saccharatum halepense, Sorghum schreberi, Sorghum strictum, Sorghum strictum, Sorgum halepense, Trachypogon avenaceus"
