GBIFusageKey,country,region,jurisdiction,jurisdiction_group,prefName,classification,taxonLevel,family,englishName,synonyms
5274863,United States,Tennessee,REGION,,Salvinia molesta,NA,species,Salviniaceae,"African Payal, Giant Salvinia, Kariba Weed, Water Fern, African Pyle, Aquarium Watermoss, Giant Water Fern, Velvet Weed, Salvinia Moss, Kariba-Weed",Salvinia adnata
5274863,United States,New Hampshire,REGION,,Salvinia molesta,NA,species,Salviniaceae,"African Payal, Giant Salvinia, Kariba Weed, Water Fern, African Pyle, Aquarium Watermoss, Giant Water Fern, Velvet Weed, Salvinia Moss, Kariba-Weed",Salvinia adnata
5274863,United States,Connecticut,REGION,,Salvinia molesta,NA,species,Salviniaceae,"African Payal, Giant Salvinia, Kariba Weed, Water Fern, African Pyle, Aquarium Watermoss, Giant Water Fern, Velvet Weed, Salvinia Moss, Kariba-Weed",Salvinia adnata
5274863,United States,Arizona,REGION,,Salvinia molesta,A,species,Salviniaceae,"African Payal, Giant Salvinia, Kariba Weed, Water Fern, African Pyle, Aquarium Watermoss, Giant Water Fern, Velvet Weed, Salvinia Moss, Kariba-Weed",Salvinia adnata
5274863,United States,Wisconsin,REGION,,Salvinia molesta,Prohibited,species,Salviniaceae,"African Payal, Giant Salvinia, Kariba Weed, Water Fern, African Pyle, Aquarium Watermoss, Giant Water Fern, Velvet Weed, Salvinia Moss, Kariba-Weed",Salvinia adnata
3189912,United States,Nevada,REGION,,Peganum harmala,NA,species,Tetradiclidaceae,"African Rue, African-Rue, Harmal Peganum, Syrian Rue, Syrian-Rue, Harmal Shrub, Harmel, Isband, Ozallaik, Peganum, Wild Rue","Harmala multifida, Harmala peganum, Harmala syriaca, Peganon harmalum, Peganum dauricum, Peganum harmala garamantum, Peganum harmala rothschildianum, Peganum rothschildianum"
3189912,United States,Colorado,REGION,,Peganum harmala,A,species,Tetradiclidaceae,"African Rue, African-Rue, Harmal Peganum, Syrian Rue, Syrian-Rue, Harmal Shrub, Harmel, Isband, Ozallaik, Peganum, Wild Rue","Harmala multifida, Harmala peganum, Harmala syriaca, Peganon harmalum, Peganum dauricum, Peganum harmala garamantum, Peganum harmala rothschildianum, Peganum rothschildianum"
3189912,United States,Utah,REGION,,Peganum harmala,Class 1A,species,Tetradiclidaceae,"African Rue, African-Rue, Harmal Peganum, Syrian Rue, Syrian-Rue, Harmal Shrub, Harmel, Isband, Ozallaik, Peganum, Wild Rue","Harmala multifida, Harmala peganum, Harmala syriaca, Peganon harmalum, Peganum dauricum, Peganum harmala garamantum, Peganum harmala rothschildianum, Peganum rothschildianum"
3189912,United States,Arizona,REGION,,Peganum harmala,A,species,Tetradiclidaceae,"African Rue, African-Rue, Harmal Peganum, Syrian Rue, Syrian-Rue, Harmal Shrub, Harmel, Isband, Ozallaik, Peganum, Wild Rue","Harmala multifida, Harmala peganum, Harmala syriaca, Peganon harmalum, Peganum dauricum, Peganum harmala garamantum, Peganum harmala rothschildianum, Peganum rothschildianum"
3189912,United States,New Mexico,REGION,,Peganum harmala,B,species,Tetradiclidaceae,"African Rue, African-Rue, Harmal Peganum, Syrian Rue, Syrian-Rue, Harmal Shrub, Harmel, Isband, Ozallaik, Peganum, Wild Rue","Harmala multifida, Harmala peganum, Harmala syriaca, Peganon harmalum, Peganum dauricum, Peganum harmala garamantum, Peganum harmala rothschildianum, Peganum rothschildianum"
3189912,United States,Oregon,REGION,,Peganum harmala,"List A, List T",species,Tetradiclidaceae,"African Rue, African-Rue, Harmal Peganum, Syrian Rue, Syrian-Rue, Harmal Shrub, Harmel, Isband, Ozallaik, Peganum, Wild Rue","Harmala multifida, Harmala peganum, Harmala syriaca, Peganon harmalum, Peganum dauricum, Peganum harmala garamantum, Peganum harmala rothschildianum, Peganum rothschildianum"
3189912,United States,California,REGION,,Peganum harmala,CCR 4626,species,Tetradiclidaceae,"African Rue, African-Rue, Harmal Peganum, Syrian Rue, Syrian-Rue, Harmal Shrub, Harmel, Isband, Ozallaik, Peganum, Wild Rue","Harmala multifida, Harmala peganum, Harmala syriaca, Peganon harmalum, Peganum dauricum, Peganum harmala garamantum, Peganum harmala rothschildianum, Peganum rothschildianum"
2927030,United States,Utah,REGION,,Salvia aethiopis,Class 1A,species,Lamiaceae,"African Sage, Mediterranean Sage","Aethiopis vera, Salvia idanensis, Salvia kochiana, Salvia lanata, Salvia leuconeura, Sclarea aethiopis, Sclarea lanata"
2927030,United States,Colorado,REGION,,Salvia aethiopis,A,species,Lamiaceae,"African Sage, Mediterranean Sage","Aethiopis vera, Salvia idanensis, Salvia kochiana, Salvia lanata, Salvia leuconeura, Sclarea aethiopis, Sclarea lanata"
2927030,United States,Nevada,REGION,,Salvia aethiopis,NA,species,Lamiaceae,"African Sage, Mediterranean Sage","Aethiopis vera, Salvia idanensis, Salvia kochiana, Salvia lanata, Salvia leuconeura, Sclarea aethiopis, Sclarea lanata"
2927030,United States,Oregon,REGION,,Salvia aethiopis,List B,species,Lamiaceae,"African Sage, Mediterranean Sage","Aethiopis vera, Salvia idanensis, Salvia kochiana, Salvia lanata, Salvia leuconeura, Sclarea aethiopis, Sclarea lanata"
2927030,United States,Washington,REGION,,Salvia aethiopis,A,species,Lamiaceae,"African Sage, Mediterranean Sage","Aethiopis vera, Salvia idanensis, Salvia kochiana, Salvia lanata, Salvia leuconeura, Sclarea aethiopis, Sclarea lanata"
2927030,United States,California,REGION,,Salvia aethiopis,CCR 4645,species,Lamiaceae,"African Sage, Mediterranean Sage","Aethiopis vera, Salvia idanensis, Salvia kochiana, Salvia lanata, Salvia leuconeura, Sclarea aethiopis, Sclarea lanata"
2927030,United States,Idahoe,REGION,,Salvia aethiopis,,species,Lamiaceae,"African Sage, Mediterranean Sage","Aethiopis vera, Salvia idanensis, Salvia kochiana, Salvia lanata, Salvia leuconeura, Sclarea aethiopis, Sclarea lanata"
5421370,United States,Arizona,REGION,,Searsia lancea,B,species,Anacardiaceae,"African Sumac, Cashew, Western Karee, Willow Rhus","Rhus denudata, Rhus fragrans, Rhus lancea, Rhus viminalis, Toxicodendron lanceum"
2755489,United States,Florida,REGION,,Dioscorea bulbifera,NA,species,Dioscoreaceae,"Air Potato, Air Yam, Aerial Yam, Air-Potato, Bitter Yam, Cheeky Yam, Potato Yam","Dioscorea anthropophagorum, Dioscorea bulbifera domestica, Dioscorea bulbifera albotuberosa, Dioscorea bulbifera anthropophagorum, Dioscorea bulbifera crispata, Dioscorea bulbifera elongata, Dioscorea bulbifera pulchella, Dioscorea bulbifera sativa, Dioscorea bulbifera suavia, Dioscorea bulbifera vera, Dioscorea bulbifera brachybotryum, Dioscorea bulbifera heterophylla, Dioscorea crispata, Dioscorea heterophylla, Dioscorea hoffa, Dioscorea hofika, Dioscorea korrorensis, Dioscorea latifolia, Dioscorea longipetiolata, Dioscorea lutea, Dioscorea perrieri, Dioscorea pulchella, Dioscorea rogersii, Dioscorea sativa domestica, Dioscorea sativa spontanea, Dioscorea sativa elongata, Dioscorea sativa rotunda, Dioscorea sylvestris, Dioscorea tamifolia, Dioscorea tenuiflora, Dioscorea violacea, Helmia bulbifera, Polynome bulbifera"
2755489,United States,Alabama,REGION,,Dioscorea bulbifera,NA,species,Dioscoreaceae,"Air Potato, Air Yam, Aerial Yam, Air-Potato, Bitter Yam, Cheeky Yam, Potato Yam","Dioscorea anthropophagorum, Dioscorea bulbifera domestica, Dioscorea bulbifera albotuberosa, Dioscorea bulbifera anthropophagorum, Dioscorea bulbifera crispata, Dioscorea bulbifera elongata, Dioscorea bulbifera pulchella, Dioscorea bulbifera sativa, Dioscorea bulbifera suavia, Dioscorea bulbifera vera, Dioscorea bulbifera brachybotryum, Dioscorea bulbifera heterophylla, Dioscorea crispata, Dioscorea heterophylla, Dioscorea hoffa, Dioscorea hofika, Dioscorea korrorensis, Dioscorea latifolia, Dioscorea longipetiolata, Dioscorea lutea, Dioscorea perrieri, Dioscorea pulchella, Dioscorea rogersii, Dioscorea sativa domestica, Dioscorea sativa spontanea, Dioscorea sativa elongata, Dioscorea sativa rotunda, Dioscorea sylvestris, Dioscorea tamifolia, Dioscorea tenuiflora, Dioscorea violacea, Helmia bulbifera, Polynome bulbifera"
8424006,United States,Idahoe,REGION,,Imperata cylindrica,,species,Poaceae,"Alang-Alang, Blady Grass, Cogon Grass, Japgrass, Satintail, Speargrass, Blady Grass, Cogongrass","Arundo epigeios, Arundo epigeios, Calamagrostis lagurus, Imperata allang, Imperata angolensis, Imperata arundinacea, Imperata arundinacea africana, Imperata arundinacea europaea, Imperata arundinacea glabrescens, Imperata arundinacea indica, Imperata arundinacea koenigii, Imperata arundinacea latifolia, Imperata arundinacea pedicellata, Imperata arundinacea thunbergii, Imperata cylindrica, Imperata cylindrica pallida, Imperata cylindrica koenigii, Imperata cylindrica koenigii, Imperata cylindrica africana, Imperata cylindrica cylindrica, Imperata cylindrica europaea, Imperata cylindrica koenigii, Imperata cylindrica koenigii, Imperata cylindrica koenigii, Imperata cylindrica major, Imperata cylindrica parviflora, Imperata cylindrica pedicellata, Imperata cylindrica thunbergii, Imperata dinteri, Imperata filifolia, Imperata filifolia, Imperata koenigii, Imperata koenigii, Imperata koenigii, Imperata koenigii major, Imperata laguroides, Imperata latifolia, Imperata latifolia, Imperata pedicellata, Imperata praecoquis, Imperata ramosa, Imperata robustior, Imperata sieberi, Imperata sisca, Imperata sisca, Imperata thunbergii, Imperata thunbergii, Lagurus cylindricus, Saccharum alopecurus, Saccharum cylindricum, Saccharum cylindricum europaeum, Saccharum diandrum, Saccharum diandrum, Saccharum europaeum, Saccharum europeaum, Saccharum indum, Saccharum koenigii, Saccharum laguroides, Saccharum negrosense, Saccharum sieberi, Saccharum sisca, Saccharum spicatum, Saccharum spicatum, Saccharum spicatum, Saccharum thunbergii"
8424006,United States,Utah,REGION,,Imperata cylindrica,Class 4,species,Poaceae,"Alang-Alang, Blady Grass, Cogon Grass, Japgrass, Satintail, Speargrass, Cogongrass","Arundo epigeios, Calamagrostis lagurus, Imperata allang, Imperata angolensis, Imperata arundinacea, Imperata arundinacea africana, Imperata arundinacea europaea, Imperata arundinacea glabrescens, Imperata arundinacea indica, Imperata arundinacea koenigii, Imperata arundinacea latifolia, Imperata arundinacea pedicellata, Imperata arundinacea thunbergii, Imperata cylindrica, Imperata cylindrica pallida, Imperata cylindrica koenigii, Imperata cylindrica africana, Imperata cylindrica cylindrica, Imperata cylindrica europaea, Imperata cylindrica major, Imperata cylindrica parviflora, Imperata cylindrica pedicellata, Imperata cylindrica thunbergii, Imperata dinteri, Imperata filifolia, Imperata koenigii, Imperata koenigii major, Imperata laguroides, Imperata latifolia, Imperata pedicellata, Imperata praecoquis, Imperata ramosa, Imperata robustior, Imperata sieberi, Imperata sisca, Imperata thunbergii, Lagurus cylindricus, Saccharum alopecurus, Saccharum cylindricum, Saccharum cylindricum europaeum, Saccharum diandrum, Saccharum europaeum, Saccharum europeaum, Saccharum indum, Saccharum koenigii, Saccharum laguroides, Saccharum negrosense, Saccharum sieberi, Saccharum sisca, Saccharum spicatum, Saccharum thunbergii"
8424006,United States,Virginia,REGION,,Imperata cylindrica,Tier 2,species,Poaceae,"Alang-Alang, Blady Grass, Cogon Grass, Japgrass, Satintail, Speargrass, Cogongrass","Arundo epigeios, Calamagrostis lagurus, Imperata allang, Imperata angolensis, Imperata arundinacea, Imperata arundinacea africana, Imperata arundinacea europaea, Imperata arundinacea glabrescens, Imperata arundinacea indica, Imperata arundinacea koenigii, Imperata arundinacea latifolia, Imperata arundinacea pedicellata, Imperata arundinacea thunbergii, Imperata cylindrica, Imperata cylindrica pallida, Imperata cylindrica koenigii, Imperata cylindrica africana, Imperata cylindrica cylindrica, Imperata cylindrica europaea, Imperata cylindrica major, Imperata cylindrica parviflora, Imperata cylindrica pedicellata, Imperata cylindrica thunbergii, Imperata dinteri, Imperata filifolia, Imperata koenigii, Imperata koenigii major, Imperata laguroides, Imperata latifolia, Imperata pedicellata, Imperata praecoquis, Imperata ramosa, Imperata robustior, Imperata sieberi, Imperata sisca, Imperata thunbergii, Lagurus cylindricus, Saccharum alopecurus, Saccharum cylindricum, Saccharum cylindricum europaeum, Saccharum diandrum, Saccharum europaeum, Saccharum europeaum, Saccharum indum, Saccharum koenigii, Saccharum laguroides, Saccharum negrosense, Saccharum sieberi, Saccharum sisca, Saccharum spicatum, Saccharum thunbergii"
8424006,United States,Florida,REGION,,Imperata cylindrica,NA,species,Poaceae,"Alang-Alang, Blady Grass, Cogon Grass, Japgrass, Satintail, Speargrass, Cogongrass","Arundo epigeios, Calamagrostis lagurus, Imperata allang, Imperata angolensis, Imperata arundinacea, Imperata arundinacea africana, Imperata arundinacea europaea, Imperata arundinacea glabrescens, Imperata arundinacea indica, Imperata arundinacea koenigii, Imperata arundinacea latifolia, Imperata arundinacea pedicellata, Imperata arundinacea thunbergii, Imperata cylindrica, Imperata cylindrica pallida, Imperata cylindrica koenigii, Imperata cylindrica africana, Imperata cylindrica cylindrica, Imperata cylindrica europaea, Imperata cylindrica major, Imperata cylindrica parviflora, Imperata cylindrica pedicellata, Imperata cylindrica thunbergii, Imperata dinteri, Imperata filifolia, Imperata koenigii, Imperata koenigii major, Imperata laguroides, Imperata latifolia, Imperata pedicellata, Imperata praecoquis, Imperata ramosa, Imperata robustior, Imperata sieberi, Imperata sisca, Imperata thunbergii, Lagurus cylindricus, Saccharum alopecurus, Saccharum cylindricum, Saccharum cylindricum europaeum, Saccharum diandrum, Saccharum europaeum, Saccharum europeaum, Saccharum indum, Saccharum koenigii, Saccharum laguroides, Saccharum negrosense, Saccharum sieberi, Saccharum sisca, Saccharum spicatum, Saccharum thunbergii"
8424006,United States,Mississippi,REGION,,Imperata cylindrica,NA,species,Poaceae,"Alang-Alang, Blady Grass, Cogon Grass, Japgrass, Satintail, Speargrass, Cogongrass","Arundo epigeios, Calamagrostis lagurus, Imperata allang, Imperata angolensis, Imperata arundinacea, Imperata arundinacea africana, Imperata arundinacea europaea, Imperata arundinacea glabrescens, Imperata arundinacea indica, Imperata arundinacea koenigii, Imperata arundinacea latifolia, Imperata arundinacea pedicellata, Imperata arundinacea thunbergii, Imperata cylindrica, Imperata cylindrica pallida, Imperata cylindrica koenigii, Imperata cylindrica africana, Imperata cylindrica cylindrica, Imperata cylindrica europaea, Imperata cylindrica major, Imperata cylindrica parviflora, Imperata cylindrica pedicellata, Imperata cylindrica thunbergii, Imperata dinteri, Imperata filifolia, Imperata koenigii, Imperata koenigii major, Imperata laguroides, Imperata latifolia, Imperata pedicellata, Imperata praecoquis, Imperata ramosa, Imperata robustior, Imperata sieberi, Imperata sisca, Imperata thunbergii, Lagurus cylindricus, Saccharum alopecurus, Saccharum cylindricum, Saccharum cylindricum europaeum, Saccharum diandrum, Saccharum europaeum, Saccharum europeaum, Saccharum indum, Saccharum koenigii, Saccharum laguroides, Saccharum negrosense, Saccharum sieberi, Saccharum sisca, Saccharum spicatum, Saccharum thunbergii"
8424006,United States,,NATIONAL,,Imperata cylindrica,NA,species,Poaceae,"Alang-Alang, Blady Grass, Cogon Grass, Japgrass, Satintail, Speargrass, Cogongrass","Arundo epigeios, Calamagrostis lagurus, Imperata allang, Imperata angolensis, Imperata arundinacea, Imperata arundinacea africana, Imperata arundinacea europaea, Imperata arundinacea glabrescens, Imperata arundinacea indica, Imperata arundinacea koenigii, Imperata arundinacea latifolia, Imperata arundinacea pedicellata, Imperata arundinacea thunbergii, Imperata cylindrica, Imperata cylindrica pallida, Imperata cylindrica koenigii, Imperata cylindrica africana, Imperata cylindrica cylindrica, Imperata cylindrica europaea, Imperata cylindrica major, Imperata cylindrica parviflora, Imperata cylindrica pedicellata, Imperata cylindrica thunbergii, Imperata dinteri, Imperata filifolia, Imperata koenigii, Imperata koenigii major, Imperata laguroides, Imperata latifolia, Imperata pedicellata, Imperata praecoquis, Imperata ramosa, Imperata robustior, Imperata sieberi, Imperata sisca, Imperata thunbergii, Lagurus cylindricus, Saccharum alopecurus, Saccharum cylindricum, Saccharum cylindricum europaeum, Saccharum diandrum, Saccharum europaeum, Saccharum europeaum, Saccharum indum, Saccharum koenigii, Saccharum laguroides, Saccharum negrosense, Saccharum sieberi, Saccharum sisca, Saccharum spicatum, Saccharum thunbergii"
8424006,United States,Hawaii,REGION,,Imperata cylindrica,NA,species,Poaceae,"Alang-Alang, Blady Grass, Cogon Grass, Japgrass, Satintail, Speargrass, Cogongrass","Arundo epigeios, Calamagrostis lagurus, Imperata allang, Imperata angolensis, Imperata arundinacea, Imperata arundinacea africana, Imperata arundinacea europaea, Imperata arundinacea glabrescens, Imperata arundinacea indica, Imperata arundinacea koenigii, Imperata arundinacea latifolia, Imperata arundinacea pedicellata, Imperata arundinacea thunbergii, Imperata cylindrica, Imperata cylindrica pallida, Imperata cylindrica koenigii, Imperata cylindrica africana, Imperata cylindrica cylindrica, Imperata cylindrica europaea, Imperata cylindrica major, Imperata cylindrica parviflora, Imperata cylindrica pedicellata, Imperata cylindrica thunbergii, Imperata dinteri, Imperata filifolia, Imperata koenigii, Imperata koenigii major, Imperata laguroides, Imperata latifolia, Imperata pedicellata, Imperata praecoquis, Imperata ramosa, Imperata robustior, Imperata sieberi, Imperata sisca, Imperata thunbergii, Lagurus cylindricus, Saccharum alopecurus, Saccharum cylindricum, Saccharum cylindricum europaeum, Saccharum diandrum, Saccharum europaeum, Saccharum europeaum, Saccharum indum, Saccharum koenigii, Saccharum laguroides, Saccharum negrosense, Saccharum sieberi, Saccharum sisca, Saccharum spicatum, Saccharum thunbergii"
